date,year,month,quarter,department,cost_center,category,actual
2024-02-01,2024,2,Q1,IT,CC-7001,Marketing Spend,58033.79
2024-02-01,2024,2,Q1,IT,CC-7001,Software,16077.28
2024-02-01,2024,2,Q1,IT,CC-7001,Utilities,25467.35
2024-02-01,2024,2,Q1,IT,CC-7001,Headcount,56.92
2024-03-01,2024,3,Q1,Engineering,CC-1001,Salaries,651928.94
2024-03-01,2024,3,Q1,Engineering,CC-1001,OPEX,159626.13
2024-03-01,2024,3,Q1,Engineering,CC-1001,Capex,47984.56
2024-03-01,2024,3,Q1,Engineering,CC-1001,T&E,13181.9
2024-03-01,2024,3,Q1,Engineering,CC-1001,Marketing Spend,156974.4
2024-03-01,2024,3,Q1,Engineering,CC-1001,Software,82303.46
2024-03-01,2024,3,Q1,Engineering,CC-1001,Utilities,13881.38
2024-03-01,2024,3,Q1,Engineering,CC-1001,Headcount,11.56
2024-03-01,2024,3,Q1,Sales,CC-2001,Salaries,222790.05
2024-03-01,2024,3,Q1,Sales,CC-2001,OPEX,178707.61
2024-03-01,2024,3,Q1,Sales,CC-2001,Capex,62779.65
2024-03-01,2024,3,Q1,Sales,CC-2001,T&E,32757.72
2024-03-01,2024,3,Q1,Sales,CC-2001,Marketing Spend,136677.53
2024-03-01,2024,3,Q1,Sales,CC-2001,Software,36500.14
2024-03-01,2024,3,Q1,Sales,CC-2001,Utilities,32267.16
2024-03-01,2024,3,Q1,Sales,CC-2001,Headcount,64.17
2024-03-01,2024,3,Q1,Marketing,CC-3001,Salaries,1029957.08
2024-03-01,2024,3,Q1,Marketing,CC-3001,OPEX,186694.1
2024-03-01,2024,3,Q1,Marketing,CC-3001,Capex,78113.29
2024-03-01,2024,3,Q1,Marketing,CC-3001,T&E,36517.57
2024-03-01,2024,3,Q1,Marketing,CC-3001,Marketing Spend,48974.92
2024-03-01,2024,3,Q1,Marketing,CC-3001,Software,42555.57
2024-03-01,2024,3,Q1,Marketing,CC-3001,Utilities,11429.46
2024-03-01,2024,3,Q1,Marketing,CC-3001,Headcount,59.1
2024-03-01,2024,3,Q1,HR,CC-4001,Salaries,436423.83
2024-03-01,2024,3,Q1,HR,CC-4001,OPEX,92860.52
2024-03-01,2024,3,Q1,HR,CC-4001,Capex,149804.26
2024-03-01,2024,3,Q1,HR,CC-4001,T&E,40911.32
2024-03-01,2024,3,Q1,HR,CC-4001,Marketing Spend,433417.91
2024-03-01,2024,3,Q1,HR,CC-4001,Software,20602.02
2024-03-01,2024,3,Q1,HR,CC-4001,Utilities,6173.29
2024-03-01,2024,3,Q1,HR,CC-4001,Headcount,62.87
2024-03-01,2024,3,Q1,Operations,CC-5001,Salaries,1029507.62
2024-03-01,2024,3,Q1,Operations,CC-5001,OPEX,227217.07
2024-03-01,2024,3,Q1,Operations,CC-5001,Capex,27322.02
2024-03-01,2024,3,Q1,Operations,CC-5001,T&E,54131.54
2024-03-01,2024,3,Q1,Operations,CC-5001,Marketing Spend,39289.3
2024-03-01,2024,3,Q1,Operations,CC-5001,Software,87213.04
2024-03-01,2024,3,Q1,Operations,CC-5001,Utilities,18607.63
2024-03-01,2024,3,Q1,Operations,CC-5001,Headcount,37.5
2024-03-01,2024,3,Q1,Finance,CC-6001,Salaries,905665.92
2024-03-01,2024,3,Q1,Finance,CC-6001,OPEX,143527.38
2024-03-01,2024,3,Q1,Finance,CC-6001,Capex,188733.64
2024-03-01,2024,3,Q1,Finance,CC-6001,T&E,16945.92
2024-03-01,2024,3,Q1,Finance,CC-6001,Marketing Spend,120787.27
2024-03-01,2024,3,Q1,Finance,CC-6001,Software,27070.22
2024-03-01,2024,3,Q1,Finance,CC-6001,Utilities,26559.2
2024-03-01,2024,3,Q1,Finance,CC-6001,Headcount,64.64
2024-03-01,2024,3,Q1,IT,CC-7001,Salaries,948809.37
2024-03-01,2024,3,Q1,IT,CC-7001,OPEX,114584.83
2024-03-01,2024,3,Q1,IT,CC-7001,Capex,94039.06
2024-03-01,2024,3,Q1,IT,CC-7001,T&E,39747.92
2024-03-01,2024,3,Q1,IT,CC-7001,Marketing Spend,34830.66
2024-03-01,2024,3,Q1,IT,CC-7001,Software,78262.42
2024-03-01,2024,3,Q1,IT,CC-7001,Utilities,19515.92
2024-03-01,2024,3,Q1,IT,CC-7001,Headcount,43.13
2024-04-01,2024,4,Q2,Engineering,CC-1001,Salaries,519203.66
2024-04-01,2024,4,Q2,Engineering,CC-1001,OPEX,226319.46
2024-04-01,2024,4,Q2,Engineering,CC-1001,Capex,105364.55
2024-04-01,2024,4,Q2,Engineering,CC-1001,T&E,35378.91
2024-04-01,2024,4,Q2,Engineering,CC-1001,Marketing Spend,64083.96
2024-04-01,2024,4,Q2,Engineering,CC-1001,Software,80901.46
2024-04-01,2024,4,Q2,Engineering,CC-1001,Utilities,7370.02
2024-04-01,2024,4,Q2,Engineering,CC-1001,Headcount,89.67
2024-04-01,2024,4,Q2,Sales,CC-2001,Salaries,862730.49
2024-04-01,2024,4,Q2,Sales,CC-2001,OPEX,96661.69
2024-04-01,2024,4,Q2,Sales,CC-2001,Capex,130301.34
2024-04-01,2024,4,Q2,Sales,CC-2001,T&E,34173.74
2024-04-01,2024,4,Q2,Sales,CC-2001,Marketing Spend,52595.67
2024-04-01,2024,4,Q2,Sales,CC-2001,Software,65464.91
2024-04-01,2024,4,Q2,Sales,CC-2001,Utilities,9757.05
2024-04-01,2024,4,Q2,Sales,CC-2001,Headcount,34.71
2024-04-01,2024,4,Q2,Marketing,CC-3001,Salaries,694274.59
2024-04-01,2024,4,Q2,Marketing,CC-3001,OPEX,119923.86
2024-04-01,2024,4,Q2,Marketing,CC-3001,Capex,258980.91
2024-04-01,2024,4,Q2,Marketing,CC-3001,T&E,56072.74
2024-04-01,2024,4,Q2,Marketing,CC-3001,Marketing Spend,257359.94
2024-04-01,2024,4,Q2,Marketing,CC-3001,Software,77014.94
2024-04-01,2024,4,Q2,Marketing,CC-3001,Utilities,52272.77
2024-04-01,2024,4,Q2,Marketing,CC-3001,Headcount,51.57
2024-04-01,2024,4,Q2,HR,CC-4001,Salaries,745569.28
2024-04-01,2024,4,Q2,HR,CC-4001,OPEX,98072.11
2024-04-01,2024,4,Q2,HR,CC-4001,Capex,124580.77
2024-04-01,2024,4,Q2,HR,CC-4001,T&E,20782.99
2024-04-01,2024,4,Q2,HR,CC-4001,Marketing Spend,138213.41
2024-04-01,2024,4,Q2,HR,CC-4001,Software,12090.13
2024-04-01,2024,4,Q2,HR,CC-4001,Utilities,20728.08
2024-04-01,2024,4,Q2,HR,CC-4001,Headcount,66.49
2024-04-01,2024,4,Q2,Operations,CC-5001,Salaries,920037.04
2024-04-01,2024,4,Q2,Operations,CC-5001,OPEX,98754.88
2024-04-01,2024,4,Q2,Operations,CC-5001,Capex,66543.24
2024-04-01,2024,4,Q2,Operations,CC-5001,T&E,36877.08
2024-04-01,2024,4,Q2,Operations,CC-5001,Marketing Spend,53931.52
2024-04-01,2024,4,Q2,Operations,CC-5001,Software,63212.65
2024-04-01,2024,4,Q2,Operations,CC-5001,Utilities,23723.51
2024-04-01,2024,4,Q2,Operations,CC-5001,Headcount,120.89
2024-04-01,2024,4,Q2,Finance,CC-6001,Salaries,477471.56
2024-04-01,2024,4,Q2,Finance,CC-6001,OPEX,59941.52
2024-04-01,2024,4,Q2,Finance,CC-6001,Capex,141821.27
2024-04-01,2024,4,Q2,Finance,CC-6001,T&E,23999.56
2024-04-01,2024,4,Q2,Finance,CC-6001,Marketing Spend,125256.97
2024-04-01,2024,4,Q2,Finance,CC-6001,Software,37132.02
2024-04-01,2024,4,Q2,Finance,CC-6001,Utilities,10833.91
2024-04-01,2024,4,Q2,Finance,CC-6001,Headcount,133.07
2024-04-01,2024,4,Q2,IT,CC-7001,Salaries,770852.73
2024-04-01,2024,4,Q2,IT,CC-7001,OPEX,49926.04
2024-04-01,2024,4,Q2,IT,CC-7001,Capex,24341.47
2024-04-01,2024,4,Q2,IT,CC-7001,T&E,29817.91
2024-04-01,2024,4,Q2,IT,CC-7001,Marketing Spend,111624.77
2024-04-01,2024,4,Q2,IT,CC-7001,Software,18421.98
2024-04-01,2024,4,Q2,IT,CC-7001,Utilities,9223.75
2024-04-01,2024,4,Q2,IT,CC-7001,Headcount,96.72
2024-05-01,2024,5,Q2,Engineering,CC-1001,Salaries,757078.64
2024-05-01,2024,5,Q2,Engineering,CC-1001,OPEX,26642.69
2024-05-01,2024,5,Q2,Engineering,CC-1001,Capex,124736.18
2024-05-01,2024,5,Q2,Engineering,CC-1001,T&E,5273.25
2024-05-01,2024,5,Q2,Engineering,CC-1001,Marketing Spend,142968.44
2024-05-01,2024,5,Q2,Engineering,CC-1001,Software,67214.47
2024-05-01,2024,5,Q2,Engineering,CC-1001,Utilities,24992.2
2024-05-01,2024,5,Q2,Engineering,CC-1001,Headcount,16.9
2024-05-01,2024,5,Q2,Sales,CC-2001,Salaries,922669.82
2024-05-01,2024,5,Q2,Sales,CC-2001,OPEX,76619.0
2024-05-01,2024,5,Q2,Sales,CC-2001,Capex,130024.79
2024-05-01,2024,5,Q2,Sales,CC-2001,T&E,29603.51
2024-05-01,2024,5,Q2,Sales,CC-2001,Marketing Spend,176070.87
2024-05-01,2024,5,Q2,Sales,CC-2001,Software,23095.85
2024-05-01,2024,5,Q2,Sales,CC-2001,Utilities,7004.87
2024-05-01,2024,5,Q2,Sales,CC-2001,Headcount,8.23
2024-05-01,2024,5,Q2,Marketing,CC-3001,Salaries,612621.98
2024-05-01,2024,5,Q2,Marketing,CC-3001,OPEX,85565.48
2024-05-01,2024,5,Q2,Marketing,CC-3001,Capex,72803.73
2024-05-01,2024,5,Q2,Marketing,CC-3001,T&E,32317.46
2024-05-01,2024,5,Q2,Marketing,CC-3001,Marketing Spend,258392.93
2024-05-01,2024,5,Q2,Marketing,CC-3001,Software,18591.49
2024-05-01,2024,5,Q2,Marketing,CC-3001,Utilities,6637.46
2024-05-01,2024,5,Q2,Marketing,CC-3001,Headcount,68.5
2024-05-01,2024,5,Q2,HR,CC-4001,Salaries,531338.89
2024-05-01,2024,5,Q2,HR,CC-4001,OPEX,85831.47
2024-05-01,2024,5,Q2,HR,CC-4001,Capex,139608.48
2024-05-01,2024,5,Q2,HR,CC-4001,T&E,37937.65
2024-05-01,2024,5,Q2,HR,CC-4001,Marketing Spend,171933.54
2024-05-01,2024,5,Q2,HR,CC-4001,Software,31211.71
2024-05-01,2024,5,Q2,HR,CC-4001,Utilities,33901.8
2024-05-01,2024,5,Q2,HR,CC-4001,Headcount,38.2
2024-05-01,2024,5,Q2,Operations,CC-5001,Salaries,419162.22
2024-05-01,2024,5,Q2,Operations,CC-5001,OPEX,116272.79
2024-05-01,2024,5,Q2,Operations,CC-5001,Capex,40460.66
2024-05-01,2024,5,Q2,Operations,CC-5001,T&E,32545.63
2024-05-01,2024,5,Q2,Operations,CC-5001,Marketing Spend,242832.39
2024-05-01,2024,5,Q2,Operations,CC-5001,Software,73516.85
2024-05-01,2024,5,Q2,Operations,CC-5001,Utilities,18978.62
2024-05-01,2024,5,Q2,Operations,CC-5001,Headcount,30.02
2024-05-01,2024,5,Q2,Finance,CC-6001,Salaries,780556.58
2024-05-01,2024,5,Q2,Finance,CC-6001,OPEX,70689.05
2024-05-01,2024,5,Q2,Finance,CC-6001,Capex,122247.62
2024-05-01,2024,5,Q2,Finance,CC-6001,T&E,38677.16
2024-05-01,2024,5,Q2,Finance,CC-6001,Marketing Spend,261266.08
2024-05-01,2024,5,Q2,Finance,CC-6001,Software,35520.73
2024-05-01,2024,5,Q2,Finance,CC-6001,Utilities,29329.51
2024-05-01,2024,5,Q2,Finance,CC-6001,Headcount,59.54
2024-05-01,2024,5,Q2,IT,CC-7001,Salaries,873371.22
2024-05-01,2024,5,Q2,IT,CC-7001,OPEX,108150.23
2024-05-01,2024,5,Q2,IT,CC-7001,Capex,131002.09
2024-05-01,2024,5,Q2,IT,CC-7001,T&E,29020.37
2024-05-01,2024,5,Q2,IT,CC-7001,Marketing Spend,145084.4
2024-05-01,2024,5,Q2,IT,CC-7001,Software,21823.47
2024-05-01,2024,5,Q2,IT,CC-7001,Utilities,4323.24
2024-05-01,2024,5,Q2,IT,CC-7001,Headcount,34.21
2024-06-01,2024,6,Q2,Engineering,CC-1001,Salaries,694914.51
2024-06-01,2024,6,Q2,Engineering,CC-1001,OPEX,84368.32
2024-06-01,2024,6,Q2,Engineering,CC-1001,Capex,126677.64
2024-06-01,2024,6,Q2,Engineering,CC-1001,T&E,8833.4
2024-06-01,2024,6,Q2,Engineering,CC-1001,Marketing Spend,74098.31
2024-06-01,2024,6,Q2,Engineering,CC-1001,Software,64975.16
2024-06-01,2024,6,Q2,Engineering,CC-1001,Utilities,20496.33
2024-06-01,2024,6,Q2,Engineering,CC-1001,Headcount,14.91
2024-06-01,2024,6,Q2,Sales,CC-2001,Salaries,500085.98
2024-06-01,2024,6,Q2,Sales,CC-2001,OPEX,187873.41
2024-06-01,2024,6,Q2,Sales,CC-2001,Capex,63640.65
2024-06-01,2024,6,Q2,Sales,CC-2001,T&E,8581.15
2024-06-01,2024,6,Q2,Sales,CC-2001,Marketing Spend,94446.02
2024-06-01,2024,6,Q2,Sales,CC-2001,Software,32300.16
2024-06-01,2024,6,Q2,Sales,CC-2001,Utilities,8938.25
2024-06-01,2024,6,Q2,Sales,CC-2001,Headcount,60.12
2024-06-01,2024,6,Q2,Marketing,CC-3001,Salaries,499912.05
2024-06-01,2024,6,Q2,Marketing,CC-3001,OPEX,86714.22
2024-06-01,2024,6,Q2,Marketing,CC-3001,Capex,16051.05
2024-06-01,2024,6,Q2,Marketing,CC-3001,T&E,11273.52
2024-06-01,2024,6,Q2,Marketing,CC-3001,Marketing Spend,202632.6
2024-06-01,2024,6,Q2,Marketing,CC-3001,Software,33688.02
2024-06-01,2024,6,Q2,Marketing,CC-3001,Utilities,5896.44
2024-06-01,2024,6,Q2,Marketing,CC-3001,Headcount,86.84
2024-06-01,2024,6,Q2,HR,CC-4001,Salaries,533797.53
2024-06-01,2024,6,Q2,HR,CC-4001,OPEX,117119.76
2024-06-01,2024,6,Q2,HR,CC-4001,Capex,150291.76
2024-06-01,2024,6,Q2,HR,CC-4001,T&E,10530.23
2024-06-01,2024,6,Q2,HR,CC-4001,Marketing Spend,250558.42
2024-06-01,2024,6,Q2,HR,CC-4001,Software,13830.13
2024-06-01,2024,6,Q2,HR,CC-4001,Utilities,28325.94
2024-06-01,2024,6,Q2,HR,CC-4001,Headcount,200.76
2024-06-01,2024,6,Q2,Operations,CC-5001,Salaries,600814.02
2024-06-01,2024,6,Q2,Operations,CC-5001,OPEX,118031.63
2024-06-01,2024,6,Q2,Operations,CC-5001,Capex,37470.09
2024-06-01,2024,6,Q2,Operations,CC-5001,T&E,13563.81
2024-06-01,2024,6,Q2,Operations,CC-5001,Marketing Spend,317445.72
2024-06-01,2024,6,Q2,Operations,CC-5001,Software,34121.6
2024-06-01,2024,6,Q2,Operations,CC-5001,Utilities,27884.52
2024-06-01,2024,6,Q2,Operations,CC-5001,Headcount,74.0
2024-06-01,2024,6,Q2,Finance,CC-6001,Salaries,803937.97
2024-06-01,2024,6,Q2,Finance,CC-6001,OPEX,55020.85
2024-06-01,2024,6,Q2,Finance,CC-6001,Capex,145412.89
2024-06-01,2024,6,Q2,Finance,CC-6001,T&E,7004.74
2024-06-01,2024,6,Q2,Finance,CC-6001,Marketing Spend,281593.79
2024-06-01,2024,6,Q2,Finance,CC-6001,Software,32547.93
2024-06-01,2024,6,Q2,Finance,CC-6001,Utilities,12007.82
2024-06-01,2024,6,Q2,Finance,CC-6001,Headcount,107.6
2024-06-01,2024,6,Q2,IT,CC-7001,Salaries,1065782.8
2024-06-01,2024,6,Q2,IT,CC-7001,OPEX,91864.69
2024-06-01,2024,6,Q2,IT,CC-7001,Capex,31415.52
2024-06-01,2024,6,Q2,IT,CC-7001,T&E,54094.6
2024-06-01,2024,6,Q2,IT,CC-7001,Marketing Spend,67736.54
2024-06-01,2024,6,Q2,IT,CC-7001,Software,15149.07
2024-06-01,2024,6,Q2,IT,CC-7001,Utilities,17827.33
2024-06-01,2024,6,Q2,IT,CC-7001,Headcount,108.64
2024-07-01,2024,7,Q3,Engineering,CC-1001,Salaries,789022.57
2024-07-01,2024,7,Q3,Engineering,CC-1001,OPEX,206727.26
2024-07-01,2024,7,Q3,Engineering,CC-1001,Capex,19664.91
2024-07-01,2024,7,Q3,Engineering,CC-1001,T&E,8830.59
2024-07-01,2024,7,Q3,Engineering,CC-1001,Marketing Spend,104544.17
2024-07-01,2024,7,Q3,Engineering,CC-1001,Software,43730.51
2024-07-01,2024,7,Q3,Engineering,CC-1001,Utilities,11518.86
2024-07-01,2024,7,Q3,Engineering,CC-1001,Headcount,123.32
2024-07-01,2024,7,Q3,Sales,CC-2001,Salaries,401451.91
2024-07-01,2024,7,Q3,Sales,CC-2001,OPEX,63301.58
2024-07-01,2024,7,Q3,Sales,CC-2001,Capex,133727.29
2024-07-01,2024,7,Q3,Sales,CC-2001,T&E,28648.42
2024-07-01,2024,7,Q3,Sales,CC-2001,Marketing Spend,132498.37
2024-07-01,2024,7,Q3,Sales,CC-2001,Software,66990.36
2024-07-01,2024,7,Q3,Sales,CC-2001,Utilities,26283.7
2024-07-01,2024,7,Q3,Sales,CC-2001,Headcount,50.63
2024-07-01,2024,7,Q3,Marketing,CC-3001,Salaries,476736.01
2024-07-01,2024,7,Q3,Marketing,CC-3001,OPEX,115083.56
2024-07-01,2024,7,Q3,Marketing,CC-3001,Capex,197096.88
2024-07-01,2024,7,Q3,Marketing,CC-3001,T&E,34784.57
2024-07-01,2024,7,Q3,Marketing,CC-3001,Marketing Spend,105457.89
2024-07-01,2024,7,Q3,Marketing,CC-3001,Software,64279.54
2024-07-01,2024,7,Q3,Marketing,CC-3001,Utilities,21921.07
2024-07-01,2024,7,Q3,Marketing,CC-3001,Headcount,53.65
2024-07-01,2024,7,Q3,HR,CC-4001,Salaries,764757.98
2024-07-01,2024,7,Q3,HR,CC-4001,OPEX,61661.19
2024-07-01,2024,7,Q3,HR,CC-4001,Capex,98529.46
2024-07-01,2024,7,Q3,HR,CC-4001,T&E,15931.89
2024-07-01,2024,7,Q3,HR,CC-4001,Marketing Spend,209085.54
2024-07-01,2024,7,Q3,HR,CC-4001,Software,60866.71
2024-07-01,2024,7,Q3,HR,CC-4001,Utilities,20105.25
2024-07-01,2024,7,Q3,HR,CC-4001,Headcount,18.24
2024-07-01,2024,7,Q3,Operations,CC-5001,Salaries,162383.18
2024-07-01,2024,7,Q3,Operations,CC-5001,OPEX,150387.51
2024-07-01,2024,7,Q3,Operations,CC-5001,Capex,71820.99
2024-07-01,2024,7,Q3,Operations,CC-5001,T&E,26258.97
2024-07-01,2024,7,Q3,Operations,CC-5001,Marketing Spend,166574.68
2024-07-01,2024,7,Q3,Operations,CC-5001,Software,39808.47
2024-07-01,2024,7,Q3,Operations,CC-5001,Utilities,7994.44
2024-07-01,2024,7,Q3,Operations,CC-5001,Headcount,25.67
2024-07-01,2024,7,Q3,Finance,CC-6001,Salaries,691189.74
2024-07-01,2024,7,Q3,Finance,CC-6001,OPEX,100857.49
2024-07-01,2024,7,Q3,Finance,CC-6001,Capex,50525.24
2024-07-01,2024,7,Q3,Finance,CC-6001,T&E,26876.15
2024-07-01,2024,7,Q3,Finance,CC-6001,Marketing Spend,30121.95
2024-07-01,2024,7,Q3,Finance,CC-6001,Software,12894.9
2024-07-01,2024,7,Q3,Finance,CC-6001,Utilities,26817.19
2024-07-01,2024,7,Q3,Finance,CC-6001,Headcount,31.48
2024-07-01,2024,7,Q3,IT,CC-7001,Salaries,738776.8
2024-07-01,2024,7,Q3,IT,CC-7001,OPEX,72628.31
2024-07-01,2024,7,Q3,IT,CC-7001,Capex,71493.86
2024-07-01,2024,7,Q3,IT,CC-7001,T&E,8030.42
2024-07-01,2024,7,Q3,IT,CC-7001,Marketing Spend,51611.52
2024-07-01,2024,7,Q3,IT,CC-7001,Software,12074.78
2024-07-01,2024,7,Q3,IT,CC-7001,Utilities,18039.26
2024-07-01,2024,7,Q3,IT,CC-7001,Headcount,54.4
2024-08-01,2024,8,Q3,Engineering,CC-1001,Salaries,652269.85
2024-08-01,2024,8,Q3,Engineering,CC-1001,OPEX,139556.24
2024-08-01,2024,8,Q3,Engineering,CC-1001,Capex,34198.68
2024-08-01,2024,8,Q3,Engineering,CC-1001,T&E,9266.37
2024-08-01,2024,8,Q3,Engineering,CC-1001,Marketing Spend,129149.56
2024-08-01,2024,8,Q3,Engineering,CC-1001,Software,22787.16
2024-08-01,2024,8,Q3,Engineering,CC-1001,Utilities,37088.44
2024-08-01,2024,8,Q3,Engineering,CC-1001,Headcount,41.43
2024-08-01,2024,8,Q3,Sales,CC-2001,Salaries,546866.25
2024-08-01,2024,8,Q3,Sales,CC-2001,OPEX,87078.68
2024-08-01,2024,8,Q3,Sales,CC-2001,Capex,52770.48
2024-08-01,2024,8,Q3,Sales,CC-2001,T&E,23428.72
2024-08-01,2024,8,Q3,Sales,CC-2001,Marketing Spend,191503.43
2024-08-01,2024,8,Q3,Sales,CC-2001,Software,68270.6
2024-08-01,2024,8,Q3,Sales,CC-2001,Utilities,7491.77
2024-08-01,2024,8,Q3,Sales,CC-2001,Headcount,71.41
2024-08-01,2024,8,Q3,Marketing,CC-3001,Salaries,305444.96
2024-08-01,2024,8,Q3,Marketing,CC-3001,OPEX,85850.8
2024-08-01,2024,8,Q3,Marketing,CC-3001,Capex,136692.32
2024-08-01,2024,8,Q3,Marketing,CC-3001,T&E,8609.11
2024-08-01,2024,8,Q3,Marketing,CC-3001,Marketing Spend,43100.22
2024-08-01,2024,8,Q3,Marketing,CC-3001,Software,69482.79
2024-08-01,2024,8,Q3,Marketing,CC-3001,Utilities,21998.41
2024-08-01,2024,8,Q3,Marketing,CC-3001,Headcount,7.41
2024-08-01,2024,8,Q3,HR,CC-4001,Salaries,444190.22
2024-08-01,2024,8,Q3,HR,CC-4001,OPEX,125457.9
2024-08-01,2024,8,Q3,HR,CC-4001,Capex,123427.69
2024-08-01,2024,8,Q3,HR,CC-4001,T&E,4184.93
2024-08-01,2024,8,Q3,HR,CC-4001,Marketing Spend,38682.38
2024-08-01,2024,8,Q3,HR,CC-4001,Software,34271.47
2024-08-01,2024,8,Q3,HR,CC-4001,Utilities,18009.45
2024-08-01,2024,8,Q3,HR,CC-4001,Headcount,84.25
2024-08-01,2024,8,Q3,Operations,CC-5001,Salaries,689865.21
2024-08-01,2024,8,Q3,Operations,CC-5001,OPEX,57372.39
2024-08-01,2024,8,Q3,Operations,CC-5001,Capex,20867.2
2024-08-01,2024,8,Q3,Operations,CC-5001,T&E,29737.13
2024-08-01,2024,8,Q3,Operations,CC-5001,Marketing Spend,86918.96
2024-08-01,2024,8,Q3,Operations,CC-5001,Software,27847.22
2024-08-01,2024,8,Q3,Operations,CC-5001,Utilities,9383.63
2024-08-01,2024,8,Q3,Operations,CC-5001,Headcount,89.79
2024-08-01,2024,8,Q3,Finance,CC-6001,Salaries,649892.69
2024-08-01,2024,8,Q3,Finance,CC-6001,OPEX,121793.54
2024-08-01,2024,8,Q3,Finance,CC-6001,Capex,112233.65
2024-08-01,2024,8,Q3,Finance,CC-6001,T&E,31863.12
2024-08-01,2024,8,Q3,Finance,CC-6001,Marketing Spend,198331.8
2024-08-01,2024,8,Q3,Finance,CC-6001,Software,20564.46
2024-08-01,2024,8,Q3,Finance,CC-6001,Utilities,3404.65
2024-08-01,2024,8,Q3,Finance,CC-6001,Headcount,24.26
2024-08-01,2024,8,Q3,IT,CC-7001,Salaries,673620.73
2024-08-01,2024,8,Q3,IT,CC-7001,OPEX,159546.91
2024-08-01,2024,8,Q3,IT,CC-7001,Capex,116822.87
2024-08-01,2024,8,Q3,IT,CC-7001,T&E,28420.25
2024-08-01,2024,8,Q3,IT,CC-7001,Marketing Spend,121392.93
2024-08-01,2024,8,Q3,IT,CC-7001,Software,22327.98
2024-08-01,2024,8,Q3,IT,CC-7001,Utilities,13851.92
2024-08-01,2024,8,Q3,IT,CC-7001,Headcount,84.12
2024-09-01,2024,9,Q3,Engineering,CC-1001,Salaries,581122.67
2024-09-01,2024,9,Q3,Engineering,CC-1001,OPEX,117050.15
2024-09-01,2024,9,Q3,Engineering,CC-1001,Capex,33239.37
2024-09-01,2024,9,Q3,Engineering,CC-1001,T&E,6621.41
2024-09-01,2024,9,Q3,Engineering,CC-1001,Marketing Spend,176905.24
2024-09-01,2024,9,Q3,Engineering,CC-1001,Software,35817.45
2024-09-01,2024,9,Q3,Engineering,CC-1001,Utilities,24272.12
2024-09-01,2024,9,Q3,Engineering,CC-1001,Headcount,18.81
2024-09-01,2024,9,Q3,Sales,CC-2001,Salaries,454385.77
2024-09-01,2024,9,Q3,Sales,CC-2001,OPEX,61674.34
2024-09-01,2024,9,Q3,Sales,CC-2001,Capex,213641.8
2024-09-01,2024,9,Q3,Sales,CC-2001,T&E,22925.85
2024-09-01,2024,9,Q3,Sales,CC-2001,Marketing Spend,227858.25
2024-09-01,2024,9,Q3,Sales,CC-2001,Software,23474.0
2024-09-01,2024,9,Q3,Sales,CC-2001,Utilities,17280.93
2024-09-01,2024,9,Q3,Sales,CC-2001,Headcount,38.27
2024-09-01,2024,9,Q3,Marketing,CC-3001,Salaries,1062374.72
2024-09-01,2024,9,Q3,Marketing,CC-3001,OPEX,48312.15
2024-09-01,2024,9,Q3,Marketing,CC-3001,Capex,183421.47
2024-09-01,2024,9,Q3,Marketing,CC-3001,T&E,5704.36
2024-09-01,2024,9,Q3,Marketing,CC-3001,Marketing Spend,148754.04
2024-09-01,2024,9,Q3,Marketing,CC-3001,Software,54366.57
2024-09-01,2024,9,Q3,Marketing,CC-3001,Utilities,34848.22
2024-09-01,2024,9,Q3,Marketing,CC-3001,Headcount,48.92
2024-09-01,2024,9,Q3,HR,CC-4001,Salaries,522457.75
2024-09-01,2024,9,Q3,HR,CC-4001,OPEX,52767.69
2024-09-01,2024,9,Q3,HR,CC-4001,Capex,20483.7
2024-09-01,2024,9,Q3,HR,CC-4001,T&E,10697.48
2024-09-01,2024,9,Q3,HR,CC-4001,Marketing Spend,282992.53
2024-09-01,2024,9,Q3,HR,CC-4001,Software,55731.69
2024-09-01,2024,9,Q3,HR,CC-4001,Utilities,18825.16
2024-09-01,2024,9,Q3,HR,CC-4001,Headcount,99.37
2024-09-01,2024,9,Q3,Operations,CC-5001,Salaries,386048.32
2024-09-01,2024,9,Q3,Operations,CC-5001,OPEX,106678.81
2024-09-01,2024,9,Q3,Operations,CC-5001,Capex,66749.59
2024-09-01,2024,9,Q3,Operations,CC-5001,T&E,31893.11
2024-09-01,2024,9,Q3,Operations,CC-5001,Marketing Spend,91033.53
2024-09-01,2024,9,Q3,Operations,CC-5001,Software,48798.83
2024-09-01,2024,9,Q3,Operations,CC-5001,Utilities,13855.25
2024-09-01,2024,9,Q3,Operations,CC-5001,Headcount,73.33
2024-09-01,2024,9,Q3,Finance,CC-6001,Salaries,636476.14
2024-09-01,2024,9,Q3,Finance,CC-6001,OPEX,57720.68
2024-09-01,2024,9,Q3,Finance,CC-6001,Capex,101047.94
2024-09-01,2024,9,Q3,Finance,CC-6001,T&E,9872.53
2024-09-01,2024,9,Q3,Finance,CC-6001,Marketing Spend,222731.17
2024-09-01,2024,9,Q3,Finance,CC-6001,Software,46841.76
2024-09-01,2024,9,Q3,Finance,CC-6001,Utilities,10149.29
2024-09-01,2024,9,Q3,Finance,CC-6001,Headcount,58.04
2024-09-01,2024,9,Q3,IT,CC-7001,Salaries,585911.74
2024-09-01,2024,9,Q3,IT,CC-7001,OPEX,81186.6
